mmp_ID	DB	assembly_accession	bioproject_accession	biosample_accession	genbank_accession	NCBI_refseq_accession	analysis_project_type	sequencing_depth	publication_pmid	ref_biomaterial	tRNAs	rRNA5S	rRNA16S	rRNA23S	GC	contigs	Assembly_length	N50	genomes	markers	marker_sets	zero	one	two	three	four	fivepluss	Completeness	Contamination	Strain_heterogeneity
MMP07652640	MarRef	GCA_002374815.1	PRJNA407396	SAMN07652640	CP023464	NZ_CP023464.1	Whole genome sequencing (WGS)	170	missing	missing	106	0	8	8	41.02223815	1	3669595	3669595	26	752	296	36	714	2	0	0	0	93.24	0.34	0
MMP07666506	MarRef	GCA_002688545.1	PRJNA407783	SAMN07666506	CP024052	NZ_CP024052.1	Whole genome sequencing (WGS)	247	missing	missing	73	3	3	3	73.66300096	1	6483419	6483419	455	315	190	0	313	2	0	0	0	100	0.79	0
MMP07682729	MarRef	GCA_002443175.1	PRJNA411517	SAMN07682729	CP023664	NZ_CP023664.1	Whole genome sequencing (WGS)	428	missing	10.1016/j.ibiod.2014.03.005	40	2	2	2	42.06350055	1	2430152	2430152	112	568	283	1	567	0	0	0	0	99.94	0	0
MMP07689502	MarRef	GCA_002501585.1	PRJNA411856	SAMN07689502	CP023720|CP023721	NZ_CP023720.1:NZ_CP023721.1	Whole genome sequencing (WGS)	90	Doi.org/10.1016/j.margen.2018.01.004	27486455	53	5	5	5	62.4479443	2	6497607	6196004	120	572	265	1	569	2	0	0	0	99.94	0.22	0
MMP07695532	MarRef	GCA_002504285.1	PRJNA412107	SAMN07695532	CP023706|CP023707	NZ_CP023706.1:NZ_CP023707.1	Whole genome sequencing (WGS)	268	missing	missing	102	10	9	9	57.15841328	2	3720168	3638764	223	860	300	2	855	3	0	0	0	99.75	0.28	0
MMP07775767	MarRef	GCF_003326015.1	PRJNA414010	SAMN07775767	CP023860	NZ_CP023860	Whole genome sequencing (WGS)	564	DOI: 10.1128/MRA.00097-19	DOI: 10.1128/MRA.00097-19	36	1	1	1	34.98434951	1	1689404	1689404	1495	242	151	3	239	0	0	0	0	98.01	0	0
MMP07812372	MarRef	GCF_003612775.1	PRJNA415039	SAMN07812372	CP024087	NZ_CP024087	Whole genome sequencing (WGS)	100	DOI: 10.1021/jacs.8b04848	DOI: 10.1021/jacs.8b04848	57	3	3	3	72.53051544	1	7228472	7228472	455	314	190	0	310	4	0	0	0	100	0.66	75
MMP07821581	MarRef	GCA_002844375.1	PRJNA415327	SAMN07821581	CP024199|CP024200	NZ_CP024199.1:NZ_CP024200.1	Whole genome sequencing (WGS)	300	missing	missing	5	7	6	6	54.62411063	2	5438289	4530245	63	336	201	1	334	1	0	0	0	99.88	0.5	0
MMP07836922	MarRef	GCA_002741725.1	PRJNA415879	SAMN07836922	CP024315	NZ_CP024315.1	Whole genome sequencing (WGS)	10	22689235	21871639	47	4	4	4	70.45728281	1	5522075	5522075	120	573	265	3	568	1	1	0	0	99.37	0.75	0
MMP07838500	MarRef	GCA_003047225.1	PRJNA415946	SAMN07838500	CP024794	NZ_CP024794.1	Whole genome sequencing (WGS)	276	missing	missing	123	14	13	13	38.23897596	1	5130901	5130901	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP07956337	MarRef	GCF_003711265.1	PRJNA416436	SAMN07956337	CP024634	NZ_CP024634	Whole genome sequencing (WGS)	125.89	missing	missing	38	1	1	1	38.5689902	1	2832685	2832685	1495	242	151	6	233	3	0	0	0	97.19	1.99	100
MMP07998570	MarRef	GCA_003186145.1	PRJNA417533	SAMN07998570	CP029632	missing	Whole genome sequencing (WGS)	400	missing	DOI.org/10.1128/AEM.00859-18.	36	2	2	2	35.28497007	1	1802470	1802470	240	524	282	3	520	1	0	0	0	99.5	0.06	0
MMP08010293	MarRef	GCA_002847305.1	PRJNA417897	SAMN08010293	CP025408|CP025409|CP025410|CP025411	NZ_CP025408.1:NZ_CP025409.1:NZ_CP025410.1:NZ_CP025411.1	Whole genome sequencing (WGS)	290	missing	missing	48	2	2	2	62.15492008	4	3954736	3759886	84	568	330	3	559	6	0	0	0	99.09	1.21	100
MMP08031326	MarRef	GCA_002795865.1	PRJNA418662	SAMN08031326	CP024920	NZ_CP024920.1	Whole genome sequencing (WGS)	361	missing	15653855	50	1	1	1	61.65064892	1	2942673	2942673	26	569	293	2	566	1	0	0	0	99.82	0.07	0
MMP08045872	MarRef	GCA_002804065.1	PRJNA419228	SAMN08045872	CP024955	NZ_CP024955.1	Whole genome sequencing (WGS)	84.36	29348358	29348358	48	2	2	2	71.62753355	1	2785025	2785025	830	240	127	5	233	2	0	0	0	96.59	1.05	0
MMP08125741	MarRef	GCA_002831685.1	PRJNA420923	SAMN08125741	CP025119	NZ_CP025119.1	Whole genome sequencing (WGS)	59	missing	missing	48	0	6	6	30.64463998	1	3567309	3567309	53	548	298	1	545	1	1	0	0	99.66	0.67	0
MMP08125748	MarRef	GCA_002831645.1	PRJNA420923	SAMN08125748	CP025117	NZ_CP025117.1	Whole genome sequencing (WGS)	107	missing	missing	46	0	4	4	32.75925291	1	4314320	4314320	47	571	303	1	569	1	0	0	0	99.67	0.33	0
MMP08125751	MarRef	GCA_002831665.1	PRJNA420923	SAMN08125751	CP025118	missing	Whole genome sequencing (WGS)	77	missing	missing	37	0	2	2	30.55059847	1	3192399	3192399	47	571	303	1	569	1	0	0	0	99.67	0.33	0
MMP08125767	MarRef	GCA_002831605.1	PRJNA420923	SAMN08125767	CP025115	NZ_CP025115.1	Whole genome sequencing (WGS)	109	missing	missing	66	5	5	5	43.88749367	1	4360928	4360928	52	693	297	1	690	2	0	0	0	99.95	0.34	0
MMP08125769	MarRef	GCA_002831625.1	PRJNA420923	SAMN08125769	CP025116	NZ_CP025116.1	Whole genome sequencing (WGS)	115	missing	missing	36	0	3	3	37.1287965	1	3184776	3184776	33	496	263	7	487	2	0	0	0	98.1	0.38	0
MMP08132699	MarRef	GCA_002838765.1	PRJNA419724	SAMN08132699	CP025120	missing	Whole genome sequencing (WGS)	228	missing	25870256	41	2	2	2	43.81023818	1	2653010	2653010	899	311	184	0	311	0	0	0	0	100	0	0
MMP08143214	MarRef	GCA_003265285.1	PRJNA421438	SAMN08143214	CP029052	missing	Whole genome sequencing (WGS)	4325794	missing	missing	86	10	10	10	43.48818228	1	4326173	4326173	36	1200	269	46	1152	2	0	0	0	97.24	0.19	0
MMP08161523	MarRef	GCA_002847285.1	PRJNA421969	SAMN08161523	CP025407	NZ_CP025407.1	Whole genome sequencing (WGS)	65	missing	missing	64	5	5	5	73.14149828	1	8029398	8029398	455	315	190	0	311	4	0	0	0	100	1.26	50
MMP08180797	MarRef	GCA_002900385.1	PRJNA422507	SAMN08180797	CP025420,CP025421	NZ_CP025420.1│NZ_CP025421.1	Whole genome sequencing (WGS)	703.34	29700142	29700142	69	0	6	6	35.65552405	2	2152278	2128740	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08295148	MarRef	GCA_002893765.1	PRJNA428574	SAMN08295148	CP025938	NZ_CP025938.1	Whole genome sequencing (WGS)	319.14	missing	missing	44	0	3	3	35.24700216	1	4116543	4116543	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08325534	MarRef	GCA_002886045.1	PRJNA428941	SAMN08325534	CP025791	NZ_CP025791.1	Whole genome sequencing (WGS)	6	https://doi.org/10.7845/kjm.2018.8016	28820110	42	0	2	2	33.9348546	1	5665358	5665358	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08329202	MarRef	GCF_003352065.1	PRJNA429096	SAMN08329202	CP025803	NZ_CP025803	Whole genome sequencing (WGS)	138.06	missing	missing	45	1	1	1	56.58611535	1	4190786	4190786	56	582	313	1	580	1	0	0	0	99.89	0.08	0
MMP08329231	MarRef	GCF_003352085.1	PRJNA429098	SAMN08329231	CP025804,CP025805,CP025806,CP025807	NZ_CP025804	Whole genome sequencing (WGS)	109.25	missing	missing	46	1	1	1	54.8930371	4	5176795	4788204	56	582	313	2	579	1	0	0	0	99.57	0.11	0
MMP08329232	MarRef	GCF_003352105.1	PRJNA429099	SAMN08329232	CP025808,CP025809,CP025810,CP025811,CP025812,CP025813,CP025814	NZ_CP025808	Whole genome sequencing (WGS)	130.36	missing	missing	3	3	3	3	60.2884374	7	3946853	3035350	56	582	313	2	580	0	0	0	0	99.36	0	0
MMP08329264	MarRef	GCF_003352045.1	PRJNA429100	SAMN08329264	CP025815	NZ_CP025815	Whole genome sequencing (WGS)	165.57	missing	missing	45	1	1	1	57.51570996	1	4323690	4323690	56	582	313	1	578	3	0	0	0	99.68	0.59	0
MMP08330225	MarRef	GCA_002906475.1	PRJNA429202	SAMN08330225	CP026321,CP026322	NZ_CP026321.1│NZ_CP026322.1	Whole genome sequencing (WGS)	250	29773633	29773633	15	13	12	12	45.5563696	2	5425575	3469516	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08330869	MarRef	GCA_002906455.1	PRJNA429202	SAMN08330869	CP026315,CP026316,CP026317,CP026318,CP026319,CP026320	NZ_CP026315.1│NZ_CP026316.1│NZ_CP026317.1│NZ_CP026318.1│NZ_CP026319.1│NZ_CP026320.1	Whole genome sequencing (WGS)	130	29773633	29773633	1	13	12	12	45.34491361	6	6171067	3641970	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08335225	MarRef	GCA_002891475.1	PRJNA429323	SAMN08335225	CP025933	NZ_CP025933.1	Whole genome sequencing (WGS)	324	missing	29256426	81	8	7	7	51.15736662	1	3824890	3824890	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08364581	MarRef	GCA_002895405.1	PRJNA429997	SAMN08364581	CP025990	NZ_CP025990.1	Whole genome sequencing (WGS)	342.1	missing	missing	56	3	3	3	72.31622147	1	6822750	6822750	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08381148	MarRef	GCA_002906575.1	PRJNA430969	SAMN08381148	CP026309,CP026310,CP026311,CP026312,CP026313,CP026314	NZ_CP026309.1│NZ_CP026310.1│NZ_CP026311.1│NZ_CP026312.1│NZ_CP026313.1│NZ_CP026314.1	Whole genome sequencing (WGS)	293	missing	24651304	1	2	2	2	65.6729038	6	4973118	4250563	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08394866	MarRef	GCA_003063625.1	PRJNA431529	SAMN08394866	CP026604,CP026605	NZ_CP026604.1│NZ_CP026605.1	Whole genome sequencing (WGS)	280	DOI: 10.1016/j.margen.2018.08.009	DOI: 10.1016/j.margen.2018.08.009	63	7	7	7	41.27194276	2	5871129	5663044	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08458080	MarRef	GCA_002950575.1	PRJNA431629	SAMN08458080	CP026923	NZ_CP026923.1	Whole genome sequencing (WGS)	900	30134835	23104361	46	1	1	1	58.33480046	1	1760810	1760810	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08466362	MarRef	GCA_002945325.1	PRJNA432904	SAMN08466362	CP026606	NZ_CP026606.1	Whole genome sequencing (WGS)	107	29622618	https://link.springer.com/article/10.1007/BF00408015	38	4	3	3	32.91848357	1	1714918	1714918	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08516637	MarRef	GCA_002949085.1	PRJNA433737	SAMN08516637	CP026747	NZ_CP026747.1	Whole genome sequencing (WGS)	177	missing	missing	48	0	2	2	61.93392473	1	4005916	4005916	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08563960	MarRef	GCA_002966125.1	PRJNA434542	SAMN08563960	CP027062	NZ_CP027062.1	Whole genome sequencing (WGS)	277	missing	missing	38	0	2	2	41.89469033	1	3182272	3182272	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08606195	MarRef	GCA_002968395.1	PRJNA435907	SAMN08606195	CP027188	NZ_CP027188.1	Whole genome sequencing (WGS)	2893517	missing	missing	58	4	4	4	51.06474232	1	2893517	2893517	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08624593	MarRef	GCF_003443875.1	PRJNA436420	SAMN08624593	CP027482	NZ_CP027482	Whole genome sequencing (WGS)	150	https://doi.org/10.1016/j.margen.2018.10.007	https://doi.org/10.1016/j.margen.2018.10.007	49	2	2	2	67.60567344	1	3446585	3446585	387	330	193	2	325	3	0	0	0	99.22	1.21	0
MMP08638003	MarRef	GCA_003030385.1	PRJNA436916	SAMN08638003	CP028159	NZ_CP028159.1	Whole genome sequencing (WGS)	200	DOI:10.1128/genomeA.00436-18	19023674	70	4	1	1	72.39975471	1	8386853	8386853	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08638004	MarRef	GCF_003030345.1	PRJNA436916	SAMN08638004	CP028158	NZ_CP028158	Whole genome sequencing (WGS)	200	29798922 	19023674	71	4	2	1	72.38330135	1	8333965	8333965	455	315	190	0	310	5	0	0	0	100	1.26	0
MMP08643256	MarRef	GCA_003008555.1	PRJNA437205	SAMN08643256	CP027665	NZ_CP027665.1	Whole genome sequencing (WGS)	216	missing	missing	44	1	1	1	66.10816472	1	3892138	3892138	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08644148	MarRef	GCF_003612895.1	PRJNA437227	SAMN08644148	CP027772	NZ_CP027772	Whole genome sequencing (WGS)	148	missing	missing	32	2	2	2	35.83878016	1	3153210	3153210	2258	182	112	13	167	2	0	0	0	90.92	1.79	0
MMP08720156	MarRef	GCF_003516185.1	PRJNA438529	SAMN08720156	CP027796,CP027797	NZ_CP027796	Whole genome sequencing (WGS)	1077	missing	missing	94	8	7	7	59.46227934	2	5240788	5201791	55	546	224	6	540	0	0	0	0	99.81	0	0
MMP08720168	MarRef	GCF_003516165.1	PRJNA438529	SAMN08720168	CP027798,CP027799	NZ_CP027798	Whole genome sequencing (WGS)	400	missing	missing	95	11	7	8	59.45205694	2	5238537	5199559	55	546	224	6	540	0	0	0	0	99.81	0	0
MMP08724768	MarRef	GCA_003024155.1	PRJNA438727	SAMN08724768	CP028136	NZ_CP028136.1	Whole genome sequencing (WGS)	200	missing	missing	47	3	3	3	39.70482679	1	4380140	4380140	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08744595	MarRef	GCA_003076895.1	PRJNA439331	SAMN08744595	CP028141,CP028142,CP028143,CP028144,CP028145	NZ_CP028141.1│NZ_CP028142.1│NZ_CP028143.1│NZ_CP028144.1│NZ_CP028145.1	Whole genome sequencing (WGS)	163	missing	missing	14	13	12	12	45.27063615	5	5444136	3477001	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08773154	MarRef	GCA_003032495.1	PRJNA445276	SAMN08773154	CP028367	NZ_CP028367.1	Whole genome sequencing (WGS)	223	missing	missing	74	7	7	7	62.48877747	1	4358421	4358421	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08774111	MarRef	GCA_003119375.1	PRJNA439331	SAMN08774111	CP028342,CP028343,CP028344,CP028345,CP028346	NZ_CP028342.1│NZ_CP028343.1│NZ_CP028344.1│NZ_CP028345.1│NZ_CP028346.1	Whole genome sequencing (WGS)	172	29930055	missing	14	13	12	12	45.2731478	5	5441285	3477006	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08792291	MarRef	GCA_003047105.1	PRJNA445470	SAMN08792291	CP028475,CP028472,CP028473,CP028474,CP028476,CP028477	NZ_CP028472.1│NZ_CP028473.1│NZ_CP028474.1│NZ_CP028475.1│NZ_CP028476.1│NZ_CP028477.1	Whole genome sequencing (WGS)	200	29773637	29773637	53	3	3	3	57.8053026	6	4437368	3586885	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08794310	MarRef	GCF_003233695.1	PRJNA445622	SAMN08794310	CP029843	NZ_CP029843	Whole genome sequencing (WGS)	288	missing	missing	59	2	2	2	69.03509639	1	4018049	4018049	55	659	290	2	655	2	0	0	0	99.77	0.69	0
MMP08813238	MarRef	GCA_003063885.1	PRJNA447902	SAMN08813238	CP028892,CP028893	NZ_CP028892.1│NZ_CP028893.1	Whole genome sequencing (WGS)	133	missing	missing	4	11	10	10	47.53855831	2	4050878	2955400	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08864381	MarRef	GCF_003332325.1	PRJNA448756	SAMN08864381	CP029295	NZ_CP029295	Whole genome sequencing (WGS)	10	DOI: 10.1128/MRA.01237-18	1581181	33	0	3	3	27.13431179	1	814478	814478	53	244	133	0	244	0	0	0	0	100	0	0
MMP08865926	MarRef	GCA_003060805.1	PRJNA448786	SAMN08865926	CP028914	NZ_CP028914.1	Whole genome sequencing (WGS)	190	missing	missing	42	0	2	2	44.90093776	1	6434389	6434389	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08912473	MarRef	GCA_003061515.1	PRJNA449261	SAMN08912473	CP028924	NZ_CP028924.1	Whole genome sequencing (WGS)	334	https://doi.org/10.1016/j.margen.2018.08.001	https://doi.org/10.1016/j.margen.2018.08.001	78	7	6	6	37.67023223	1	4305442	4305442	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08912484	MarRef	GCA_003058465.1	PRJNA449597	SAMN08912484	CP028901	NZ_CP028901.1	Whole genome sequencing (WGS)	20	https://doi.org/10.1016/j.margen.2018.06.002	missing	46	3	3	3	55.54031823	1	4227194	4227194	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08915441	MarRef	GCF_003443775.1	PRJNA449627	SAMN08915441	CP028943,CP028944,CP028945	NZ_CP028943	Whole genome sequencing (WGS)	188	missing	missing	13	13	12	12	44.84581584	3	5488599	3349595	80	922	367	0	903	17	2	0	0	100	2.02	8.7
MMP08931231	MarRef	GCA_003072645.1	PRJNA450162	SAMN08931231	CP028897,CP028898	NZ_CP028897.1│NZ_CP028898.1	Whole genome sequencing (WGS)	90	missing	missing	3	12	10	10	51.00832291	2	5112152	5032832	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08934269	MarRef	GCA_003060825.1	PRJNA450288	SAMN08934269	CP028922	NZ_CP028922.1	Whole genome sequencing (WGS)	353.63	missing	29339118	103	13	13	13	48.68317101	1	4888410	4888410	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08944420	MarRef	GCA_003071365.1	PRJNA415696	SAMN08944420	CP028960	NZ_CP028960.1	Metagenome assembled genome (MAG)	184	missing	missing	48	0	1	1	63.08252437	1	3209973	3209973	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08952669	MarRef	GCA_003095655.1	PRJNA450898	SAMN08952669	CP029151	NZ_CP029151.1	Whole genome sequencing (WGS)	91.03	missing	missing	43	3	3	3	37.15622169	1	3623447	3623447	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08957528	MarRef	GCA_003074055.1	PRJNA451055	SAMN08957528	CP029043	NZ_CP029043.1	Whole genome sequencing (WGS)	300	missing	missing	77	6	6	6	71.91230396	1	7641029	7641029	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08974432	MarRef	GCA_003076275.1	PRJNA356805	SAMN08974432	CP029064	NZ_CP029064.1	Whole genome sequencing (WGS)	200	missing	16885309	64	5	5	5	48.74629381	1	5035829	5035829	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08984914	MarRef	GCA_003122365.1	PRJNA453635	SAMN08984914	CP029254	NZ_CP029254.1	Whole genome sequencing (WGS)	850	missing	26597038	75	6	6	6	72.44913492	1	7180417	7180417	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP08996718	MarRef	GCA_003097515.1	PRJNA454035	SAMN08996718	CP029188	NZ_CP029188.1	Whole genome sequencing (WGS)	425	missing	missing	69	6	5	5	72.46359316	1	7289495	7289495	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP09042165	MarRef	GCA_003226295.1	PRJNA454827	SAMN09042165	CP029803	missing	Metagenome assembled genome (MAG)	6.14924	missing	missing	47	1	1	1	46.44239986	1	2634065	2634065	88	230	148	5	224	1	0	0	0	96.62	0.68	0
MMP09065712	MarRef	GCA_003143555.1	PRJNA449135	SAMN09065712	CP029347	NZ_CP029347.1	Whole genome sequencing (WGS)	302.19	missing	missing	54	4	4	4	52.13565018	1	3214946	3214946	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
MMP09104445	MarRef	GCF_003344885.1	PRJNA470786	SAMN09104445	CP031155	NZ_CP031155	Whole genome sequencing (WGS)	986	missing	missing	41	1	1	1	57.86427154	1	2813382	2813382	26	569	293	5	563	1	0	0	0	98.79	0.17	0
MMP09205926	MarRef	GCF_003148385.1	PRJNA471281	SAMN09205926	CP029463	NZ_CP029463	Whole genome sequencing (WGS)	245	missing	30355396 	51	0	3	3	35.21618549	1	3441304	3441304	81	511	283	8	499	4	0	0	0	98.22	0.82	0
MMP09208224	MarRef	GCF_003258705.1	PRJNA471374	SAMN09208224	CP029480	NZ_CP029480	Whole genome sequencing (WGS)	285	30505389	30505389	36	0	2	2	37.19743286	1	5379839	5379839	47	454	336	6	444	4	0	0	0	98.36	1.19	0
MMP09210928	MarRef	GCF_003325475.1	PRJNA471525	SAMN09210928	CP029495,CP029496	NZ_CP029495	Whole genome sequencing (WGS)	30	missing	missing	103	0	8	8	63.91101507	2	4807151	4789562	323	387	234	3	379	5	0	0	0	99.04	0.88	60
MMP09210930	MarRef	GCF_003325495.1	PRJNA471525	SAMN09210930	CP029554,CP029555	NZ_CP029554	Whole genome sequencing (WGS)	192	missing	missing	102	0	8	8	63.93668142	2	4801308	4726945	323	387	234	3	380	4	0	0	0	99.04	0.88	50
MMP09245574	MarRef	GCF_003209315.1	PRJNA472840	SAMN09245574	CP029789,CP029790,CP029791,CP029792,CP029793	NZ_CP029789	Whole genome sequencing (WGS)	421	DOI:https://doi.org/10.1101/578518	DOI:https://doi.org/10.1101/578518	54	3	3	3	44.67544247	5	2895311	2817424	87	673	364	1	672	0	0	0	0	99.93	0	0
MMP09375023	MarRef	GCF_003491425.1	PRJNA474853	SAMN09375023	CP030364,CP030368,CP030365,CP030367,CP030366	NZ_CP030364	Whole genome sequencing (WGS)	631	30072959	15841344	49	0	1	1	65.87066607	5	3762895	3507364	433	262	172	9	251	2	0	0	0	95.35	1.16	0
MMP09375024	MarRef	GCF_003290325.1	PRJNA474853	SAMN09375024	CP030716	NZ_CP030716	Whole genome sequencing (WGS)	670	30072959	missing	46	0	1	1	66.15422382	1	3597019	3597019	433	262	172	6	253	3	0	0	0	96.51	1.74	33.33
MMP09375025	MarRef	GCF_003491185.1	PRJNA474853	SAMN09375025	CP030356	NZ_CP030356	Whole genome sequencing (WGS)	635	30072959	missing	50	0	1	1	66.19094399	1	3739924	3739924	433	262	172	6	254	2	0	0	0	96.51	1.16	0
MMP09375026	MarRef	GCF_003491385.1	PRJNA474853	SAMN09375026	CP030357,CP030358,CP030359,CP030360	NZ_CP030357	Whole genome sequencing (WGS)	670	30072959	missing	49	0	1	1	65.92767835	4	3701547	3598883	433	262	172	6	253	3	0	0	0	96.51	1.74	33.33
MMP09375027	MarRef	GCF_003491405.1	PRJNA474853	SAMN09375027	CP030361,CP030363,CP030362	NZ_CP030361	Whole genome sequencing (WGS)	709	30072959	missing	47	0	1	1	65.69759187	3	3901694	3766556	433	262	172	6	253	3	0	0	0	96.51	1.74	0
MMP09375028	MarRef	GCF_003491205.1	PRJNA474853	SAMN09375028	CP030369,CP030370,CP030373,CP030371,CP030372	NZ_CP030369	Whole genome sequencing (WGS)	631	30072959	15841344	1	0	1	1	65.66462195	5	3949358	3742583	433	262	172	6	253	3	0	0	0	96.51	1.74	0
MMP09396997	MarRef	GCF_003258315.1	PRJNA475614	SAMN09396997	CP030032	NZ_CP030032	Whole genome sequencing (WGS)	668.93	missing	25713043	55	5	5	5	61.13667862	1	5045683	5045683	83	247	155	19	222	6	0	0	0	89.01	2.73	0
MMP09397062	MarRef	GCF_003260975.1	PRJNA475619	SAMN09397062	CP030041	NZ_CP030041	Whole genome sequencing (WGS)	118	doi: 10.1099/ijsem.0.001691	missing	49	4	4	4	44.13978629	1	6252144	6252144	47	454	336	0	454	0	0	0	0	100	0	0
MMP09405541	MarRef	GCF_003568845.1	PRJNA475899	SAMN09405541	CP030126,CP030127,CP030128,CP030129	NZ_CP030126	Whole genome sequencing (WGS)	212	missing	30307384	1	8	7	7	66.24550557	4	5374982	3440599	564	348	229	1	345	2	0	0	0	99.56	0.44	0
MMP09428134	MarRef	GCF_003312895.1	PRJNA476190	SAMN09428134	CP030097,CP030098	NZ_CP030097	Whole genome sequencing (WGS)	100	missing	missing	86	9	9	9	46.43766399	2	4103824	4042190	36	1200	269	1	1196	3	0	0	0	99.81	0.81	33.33
MMP09428147	MarRef	GCF_003269425.1	PRJNA449135	SAMN09428147	CP030104	NZ_CP030104	Whole genome sequencing (WGS)	259.12	missing	missing	42	2	2	2	38.0691001	1	3772469	3772469	47	571	303	3	567	1	0	0	0	99.01	0.17	0
MMP09428325	MarRef	GCF_003285105.1	PRJNA476202	SAMN09428325	CP030158	NZ_CP030158	Whole genome sequencing (WGS)	169	missing	30777820	44	1	1	1	68.65102409	1	4807988	4807988	433	265	177	0	260	5	0	0	0	100	2	20
MMP09453063	MarRef	GCF_003330885.1	PRJNA380207	SAMN09453063	CP030277	NZ_CP030277	Metagenome assembled genome (MAG)	79.49	missing	missing	46	0	1	1	55.13064259	1	3862255	3862255	564	349	230	0	349	0	0	0	0	100	0	0
MMP09453097	MarRef	GCF_003293715.1	PRJNA476678	SAMN09453097	CP030092	NZ_CP030092	Whole genome sequencing (WGS)	133	missing	missing	84	0	7	7	66.18701137	1	6328781	6328781	107	574	251	1	570	3	0	0	0	99.95	0.6	0
